measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,50-54 years,HIV/AIDS,Rate,2019,101.1820879,136.0725333,79.75732964
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,55-59 years,HIV/AIDS,Rate,2019,94.91032707,120.5043781,78.09428589
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,60-64 years,HIV/AIDS,Rate,2019,97.33338866,120.9293385,80.58773708
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,65-69 years,HIV/AIDS,Rate,2019,104.8937235,133.5398027,85.07076267
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,70-74 years,HIV/AIDS,Rate,2019,91.5869688,119.6629474,71.64085541
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,75-79 years,HIV/AIDS,Rate,2019,70.99494497,103.3480263,51.24709439
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,80+ years,HIV/AIDS,Rate,2019,40.22542424,66.13163388,21.36827476
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,<1 year,HIV/AIDS,Rate,2019,16.77992399,24.04811682,12.06912099
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,1-4 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,5-9 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,10-14 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,15-19 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,20-24 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,25-29 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,30-34 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,35-39 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,40-44 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,45-49 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,50-54 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,55-59 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,60-64 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,65-69 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,70-74 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,75-79 years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,80+ years,Ebola,Rate,2019,0,0,0
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,<1 year,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,1-4 years,Meningitis,Rate,2019,91.6282768,112.0854575,74.59916845
Prevalence,South Asia,Both,5-9 years,Meningitis,Rate,2019,131.1910157,160.4397735,107.3345793
Prevalence,South Asia,Both,10-14 years,Meningitis,Rate,2019,147.5974886,180.2483286,121.2023902
Prevalence,South Asia,Both,15-19 years,Meningitis,Rate,2019,155.5081175,187.0623786,128.4275411
Prevalence,South Asia,Both,20-24 years,Meningitis,Rate,2019,153.4090209,184.2715534,128.7586702
Prevalence,South Asia,Both,25-29 years,Meningitis,Rate,2019,151.250633,179.6744438,127.3168717
Prevalence,South Asia,Both,30-34 years,Meningitis,Rate,2019,151.6274549,179.5033734,127.8830121
Prevalence,South Asia,Both,35-39 years,Meningitis,Rate,2019,153.27343,180.4827765,128.6290386
Prevalence,South Asia,Both,40-44 years,Meningitis,Rate,2019,154.511859,182.7010607,130.4526657
Prevalence,South Asia,Both,45-49 years,Meningitis,Rate,2019,157.2636649,184.3513769,133.2129519
Prevalence,South Asia,Both,50-54 years,Meningitis,Rate,2019,160.7314343,189.8802532,137.1307854
Prevalence,South Asia,Both,55-59 years,Meningitis,Rate,2019,164.5040395,195.0642119,140.1497317
Prevalence,South Asia,Both,60-64 years,Meningitis,Rate,2019,169.0427037,200.1983915,142.21743
Prevalence,South Asia,Both,65-69 years,Meningitis,Rate,2019,175.5627687,208.2369253,145.9353892
Prevalence,South Asia,Both,70-74 years,Meningitis,Rate,2019,185.7374272,219.4208582,151.4820546
Prevalence,South Asia,Both,75-79 years,Meningitis,Rate,2019,203.619719,240.7669761,165.1767444
Prevalence,South Asia,Both,80+ years,Meningitis,Rate,2019,248.4259339,294.8049836,196.2321862
Prevalence,South Asia,Both,<1 year,Meningitis,Rate,2019,46.50022005,59.23241169,37.01479346
Prevalence,South Asia,Both,1-4 years,Measles,Rate,2019,41.58539716,88.89676451,14.48714848
Prevalence,South Asia,Both,5-9 years,Measles,Rate,2019,5.414865024,11.54826639,1.889222325
Prevalence,South Asia,Both,10-14 years,Measles,Rate,2019,1.477399048,3.149133207,0.514636229
Prevalence,South Asia,Both,15-19 years,Measles,Rate,2019,0.542506578,1.154857514,0.188566915
Prevalence,South Asia,Both,20-24 years,Measles,Rate,2019,0.301224789,0.643818376,0.104527475
Prevalence,South Asia,Both,25-29 years,Measles,Rate,2019,0.1706859,0.367348059,0.059214258
Prevalence,South Asia,Both,30-34 years,Measles,Rate,2019,0.118271071,0.255712046,0.041004691
Prevalence,South Asia,Both,35-39 years,Measles,Rate,2019,0.083629948,0.18103361,0.028971408
Prevalence,South Asia,Both,40-44 years,Measles,Rate,2019,0.066811912,0.14469083,0.023144276
Prevalence,South Asia,Both,45-49 years,Measles,Rate,2019,0.054672177,0.118531673,0.018930111
Prevalence,South Asia,Both,50-54 years,Measles,Rate,2019,0.048752699,0.105688926,0.016877167
Prevalence,South Asia,Both,55-59 years,Measles,Rate,2019,0.056217751,0.121806621,0.019455132
Prevalence,South Asia,Both,60-64 years,Measles,Rate,2019,0,0,0
Prevalence,South Asia,Both,65-69 years,Measles,Rate,2019,0,0,0
Prevalence,South Asia,Both,70-74 years,Measles,Rate,2019,0,0,0
Prevalence,South Asia,Both,75-79 years,Measles,Rate,2019,0,0,0
Prevalence,South Asia,Both,80+ years,Measles,Rate,2019,0,0,0
Prevalence,South Asia,Both,<1 year,Measles,Rate,2019,61.39836186,131.5330713,21.34387835
Prevalence,South Asia,Both,1-4 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,5-9 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,10-14 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,15-19 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,20-24 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,25-29 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,30-34 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,35-39 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,40-44 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,45-49 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,50-54 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,55-59 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,60-64 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,65-69 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,70-74 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,75-79 years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,80+ years,Ebola,Rate,2019,0,0,0
Prevalence,South Asia,Both,<1 year,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,1-4 years,Meningitis,Rate,2019,34.10957776,41.20550658,28.25387923
Prevalence,North Africa and Middle East,Both,5-9 years,Meningitis,Rate,2019,49.5754825,60.15949643,41.05269378
Prevalence,North Africa and Middle East,Both,10-14 years,Meningitis,Rate,2019,56.20152567,67.56520676,47.01934477
Prevalence,North Africa and Middle East,Both,15-19 years,Meningitis,Rate,2019,58.69046449,70.16889307,49.41999694
Prevalence,North Africa and Middle East,Both,20-24 years,Meningitis,Rate,2019,60.02813548,71.60241445,50.50678707
Prevalence,North Africa and Middle East,Both,25-29 years,Meningitis,Rate,2019,59.84500583,70.85863884,50.79357795
Prevalence,North Africa and Middle East,Both,30-34 years,Meningitis,Rate,2019,58.95435826,68.98298533,50.22587477
Prevalence,North Africa and Middle East,Both,35-39 years,Meningitis,Rate,2019,59.60842519,69.83547676,50.94420026
Prevalence,North Africa and Middle East,Both,40-44 years,Meningitis,Rate,2019,60.41049208,70.97323265,51.70433002
Prevalence,North Africa and Middle East,Both,45-49 years,Meningitis,Rate,2019,65.41339765,76.36358087,56.38607766
Prevalence,North Africa and Middle East,Both,50-54 years,Meningitis,Rate,2019,66.23086373,77.3225031,57.11345287
Prevalence,North Africa and Middle East,Both,55-59 years,Meningitis,Rate,2019,65.39426878,76.20900789,56.14603258
Prevalence,North Africa and Middle East,Both,60-64 years,Meningitis,Rate,2019,68.02376847,79.75338944,58.13205118
Prevalence,North Africa and Middle East,Both,65-69 years,Meningitis,Rate,2019,76.00431436,88.9002883,63.96602126
Prevalence,North Africa and Middle East,Both,70-74 years,Meningitis,Rate,2019,87.43415637,101.8416514,72.07502604
Prevalence,North Africa and Middle East,Both,75-79 years,Meningitis,Rate,2019,107.3940929,125.3673918,87.20138855
Prevalence,North Africa and Middle East,Both,80+ years,Meningitis,Rate,2019,148.3368797,176.3526736,116.399029
Prevalence,North Africa and Middle East,Both,<1 year,Meningitis,Rate,2019,17.96153411,22.71403432,14.56855026
Prevalence,North Africa and Middle East,Both,1-4 years,Measles,Rate,2019,37.94585981,82.03876625,13.20630522
Prevalence,North Africa and Middle East,Both,5-9 years,Measles,Rate,2019,4.944544641,10.69421886,1.726291986
Prevalence,North Africa and Middle East,Both,10-14 years,Measles,Rate,2019,1.363155147,2.938639212,0.477669089
Prevalence,North Africa and Middle East,Both,15-19 years,Measles,Rate,2019,0.511125633,1.098015254,0.179603825
Prevalence,North Africa and Middle East,Both,20-24 years,Measles,Rate,2019,0.283921559,0.607775977,0.1000219
Prevalence,North Africa and Middle East,Both,25-29 years,Measles,Rate,2019,0.162910104,0.352387774,0.057727841
Prevalence,North Africa and Middle East,Both,30-34 years,Measles,Rate,2019,0.108334513,0.237838335,0.038636875
Prevalence,North Africa and Middle East,Both,35-39 years,Measles,Rate,2019,0.075711971,0.166469604,0.026980688
Prevalence,North Africa and Middle East,Both,40-44 years,Measles,Rate,2019,0.062642028,0.137660811,0.022344649
Prevalence,North Africa and Middle East,Both,45-49 years,Measles,Rate,2019,0.052812079,0.116238247,0.01879209
Prevalence,North Africa and Middle East,Both,50-54 years,Measles,Rate,2019,0.04833368,0.106021027,0.017228534
Prevalence,North Africa and Middle East,Both,55-59 years,Measles,Rate,2019,0.057743606,0.126205763,0.02061658
Prevalence,North Africa and Middle East,Both,60-64 years,Measles,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,65-69 years,Measles,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,70-74 years,Measles,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,75-79 years,Measles,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,80+ years,Measles,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,<1 year,Measles,Rate,2019,56.16019845,121.2784843,19.50798894
Prevalence,Latin America and Caribbean,Both,1-4 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,5-9 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,10-14 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,15-19 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,20-24 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,25-29 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,30-34 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,35-39 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,40-44 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,45-49 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,50-54 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,55-59 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,60-64 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,65-69 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,70-74 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,75-79 years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,80+ years,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,<1 year,Ebola,Rate,2019,0,0,0
Prevalence,Latin America and Caribbean,Both,1-4 years,Tuberculosis,Rate,2019,7877.889645,10342.55037,5975.111909
Prevalence,Latin America and Caribbean,Both,5-9 years,Tuberculosis,Rate,2019,7047.507314,9772.538698,4789.261713
Prevalence,Latin America and Caribbean,Both,10-14 years,Tuberculosis,Rate,2019,13355.93259,18614.79109,8945.826166
Prevalence,Latin America and Caribbean,Both,15-19 years,Tuberculosis,Rate,2019,21104.68897,29026.8479,14389.69171
Prevalence,Latin America and Caribbean,Both,20-24 years,Tuberculosis,Rate,2019,23590.44792,32131.30136,16430.25802
Prevalence,Latin America and Caribbean,Both,25-29 years,Tuberculosis,Rate,2019,25000.97958,34791.69654,17299.36622
Prevalence,Latin America and Caribbean,Both,30-34 years,Tuberculosis,Rate,2019,27269.57494,37275.13714,18980.3448
Prevalence,Latin America and Caribbean,Both,35-39 years,Tuberculosis,Rate,2019,29533.71095,39600.35993,19759.63889
Prevalence,Latin America and Caribbean,Both,40-44 years,Tuberculosis,Rate,2019,31923.13046,42825.84396,22017.28933
Prevalence,Latin America and Caribbean,Both,45-49 years,Tuberculosis,Rate,2019,33836.50496,45039.74339,23817.38426
Prevalence,Latin America and Caribbean,Both,50-54 years,Tuberculosis,Rate,2019,35852.59174,46537.8593,25341.23613
Prevalence,Latin America and Caribbean,Both,55-59 years,Tuberculosis,Rate,2019,37221.85326,48396.79953,26651.3436
Prevalence,Latin America and Caribbean,Both,60-64 years,Tuberculosis,Rate,2019,35551.50465,46681.73903,25591.61065
Prevalence,Latin America and Caribbean,Both,65-69 years,Tuberculosis,Rate,2019,31610.69428,42978.53693,22040.41953
Prevalence,Latin America and Caribbean,Both,70-74 years,Tuberculosis,Rate,2019,26308.33227,34729.61193,18120.3878
Prevalence,Latin America and Caribbean,Both,75-79 years,Tuberculosis,Rate,2019,22511.83492,30187.38969,16141.097
Prevalence,Latin America and Caribbean,Both,80+ years,Tuberculosis,Rate,2019,20821.70529,26200.63928,16829.57386
Prevalence,Latin America and Caribbean,Both,<1 year,Tuberculosis,Rate,2019,9969.729605,12759.27979,7725.818061
Prevalence,Latin America and Caribbean,Both,1-4 years,HIV/AIDS,Rate,2019,20.00267983,28.97555417,16.23112433
Prevalence,Latin America and Caribbean,Both,5-9 years,HIV/AIDS,Rate,2019,24.80363531,29.88910245,20.86323544
Prevalence,Latin America and Caribbean,Both,10-14 years,HIV/AIDS,Rate,2019,24.4690279,27.60713641,21.18191806
Prevalence,Latin America and Caribbean,Both,15-19 years,HIV/AIDS,Rate,2019,77.53876973,104.3602672,53.42560039
Prevalence,Latin America and Caribbean,Both,20-24 years,HIV/AIDS,Rate,2019,254.5456816,366.146257,157.72041
Prevalence,Latin America and Caribbean,Both,25-29 years,HIV/AIDS,Rate,2019,479.1145288,794.339586,305.7384567
Prevalence,Latin America and Caribbean,Both,30-34 years,HIV/AIDS,Rate,2019,599.1104448,891.1690944,428.0163189
Prevalence,Latin America and Caribbean,Both,35-39 years,HIV/AIDS,Rate,2019,647.8644842,840.4150937,508.7283825
Prevalence,Latin America and Caribbean,Both,40-44 years,HIV/AIDS,Rate,2019,614.0938071,768.2427771,515.8580592
Prevalence,Latin America and Caribbean,Both,45-49 years,HIV/AIDS,Rate,2019,542.4028934,604.1422339,490.7596319
Prevalence,Latin America and Caribbean,Both,50-54 years,HIV/AIDS,Rate,2019,447.6317418,514.0410218,379.1524521
Prevalence,Latin America and Caribbean,Both,55-59 years,HIV/AIDS,Rate,2019,437.3581868,556.3767654,318.2882261
Prevalence,Latin America and Caribbean,Both,60-64 years,HIV/AIDS,Rate,2019,423.794028,573.6015828,279.1998804
Prevalence,Latin America and Caribbean,Both,65-69 years,HIV/AIDS,Rate,2019,377.59756,510.9223027,249.4652236
Prevalence,Latin America and Caribbean,Both,70-74 years,HIV/AIDS,Rate,2019,253.256389,344.8794074,165.0774159
Prevalence,Latin America and Caribbean,Both,75-79 years,HIV/AIDS,Rate,2019,156.9972801,211.3353517,104.2279462
Prevalence,Latin America and Caribbean,Both,80+ years,HIV/AIDS,Rate,2019,54.11364068,71.44506889,37.96176657
Prevalence,Latin America and Caribbean,Both,<1 year,HIV/AIDS,Rate,2019,18.25855016,27.17704128,14.45763821
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,1-4 years,Tuberculosis,Rate,2019,6110.781576,8529.622052,4326.740802
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,5-9 years,Tuberculosis,Rate,2019,7682.851273,10692.80345,5254.531505
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,10-14 years,Tuberculosis,Rate,2019,10146.93904,14105.75265,6849.708492
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,15-19 years,Tuberculosis,Rate,2019,13219.32963,18890.15238,8786.690407
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,20-24 years,Tuberculosis,Rate,2019,16343.42062,22762.54638,11377.07916
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,25-29 years,Tuberculosis,Rate,2019,19047.94647,27120.15812,12991.11516
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,30-34 years,Tuberculosis,Rate,2019,21104.7586,29774.27372,14306.47647
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,35-39 years,Tuberculosis,Rate,2019,22907.71283,32320.51767,14794.22631
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,40-44 years,Tuberculosis,Rate,2019,24953.3381,34806.44333,16652.2974
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,45-49 years,Tuberculosis,Rate,2019,26468.81292,38045.2299,18104.62338
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,50-54 years,Tuberculosis,Rate,2019,27410.29984,37578.02591,18694.88193
